Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Game_IDs,game_id,date,team_id,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
2022-11-27,22,11,237.5,-1.0,100,-120,251,-23,2,2,11340,11340.0,2022-11-27,22.0,114.0,39.0,88.0,44.3,22.0,29.0,75.9,14.0,35.0,40.0,6.0,25.0,31.0,22.0,19.0,7.0,14.0,2.0,-23.0,240.0
2022-11-27,22,11,237.5,-1.0,100,-120,251,-23,2,2,11340,11340.0,2022-11-27,11.0,137.0,50.0,87.0,75.9,17.0,20.0,85.0,20.0,47.0,42.6,8.0,39.0,47.0,36.0,26.0,7.0,16.0,6.0,23.0,240.0
2022-11-27,16,15,221.0,-2.0,110,-130,214,14,2,2,11341,11341.0,2022-11-27,16.0,114.0,42.0,94.0,44.7,24.0,32.0,75.0,6.0,32.0,18.8,18.0,44.0,62.0,33.0,18.0,7.0,18.0,4.0,14.0,240.0
2022-11-27,16,15,221.0,-2.0,110,-130,214,14,2,2,11341,11341.0,2022-11-27,15.0,100.0,36.0,94.0,75.0,19.0,23.0,82.6,9.0,42.0,21.4,9.0,30.0,39.0,23.0,28.0,14.0,13.0,4.0,-14.0,240.0
2022-11-27,1,20,226.0,4.0,-170,145,204,-8,2,2,11342,11342.0,2022-11-27,1.0,98.0,35.0,88.0,39.8,18.0,19.0,94.7,10.0,36.0,27.8,8.0,34.0,42.0,24.0,12.0,6.0,12.0,3.0,-8.0,240.0
2022-11-27,1,20,226.0,4.0,-170,145,204,-8,2,2,11342,11342.0,2022-11-27,20.0,106.0,40.0,82.0,94.7,17.0,19.0,89.5,9.0,33.0,27.3,6.0,40.0,46.0,28.0,16.0,8.0,14.0,5.0,8.0,240.0
2022-11-27,10,7,218.5,-8.0,255,-305,196,-8,2,2,11344,11344.0,2022-11-27,10.0,94.0,36.0,79.0,45.6,14.0,26.0,53.8,8.0,28.0,28.6,7.0,29.0,36.0,14.0,26.0,9.0,16.0,6.0,-8.0,240.0
2022-11-27,10,7,218.5,-8.0,255,-305,196,-8,2,2,11344,11344.0,2022-11-27,7.0,102.0,33.0,77.0,53.8,28.0,33.0,84.8,8.0,28.0,28.6,10.0,31.0,41.0,14.0,20.0,3.0,14.0,4.0,8.0,240.0
2022-11-27,2,41,220.5,8.0,-330,275,251,9,2,2,11343,11343.0,2022-11-27,2.0,130.0,44.0,80.0,55.0,26.0,26.0,100.0,16.0,34.0,47.1,10.0,28.0,38.0,25.0,23.0,2.0,14.0,5.0,9.0,240.0
2022-11-27,2,41,220.5,8.0,-330,275,251,9,2,2,11343,11343.0,2022-11-27,41.0,121.0,44.0,82.0,100.0,26.0,33.0,78.8,7.0,28.0,25.0,6.0,23.0,29.0,23.0,21.0,8.0,4.0,1.0,-9.0,240.0
2022-11-27,24,19,227.5,-1.5,105,-135,250,-4,2,2,11345,11345.0,2022-11-27,24.0,123.0,44.0,87.0,50.6,25.0,30.0,83.3,10.0,30.0,33.3,12.0,30.0,42.0,30.0,27.0,3.0,8.0,7.0,-4.0,240.0
2022-11-27,24,19,227.5,-1.5,105,-135,250,-4,2,2,11345,11345.0,2022-11-27,19.0,127.0,46.0,95.0,83.3,23.0,31.0,74.2,12.0,32.0,37.5,16.0,34.0,50.0,32.0,23.0,4.0,11.0,2.0,4.0,240.0
2022-11-27,26,27,213.0,1.0,-110,-110,236,-30,2,2,11346,11346.0,2022-11-27,26.0,103.0,36.0,79.0,45.6,19.0,25.0,76.0,12.0,40.0,30.0,7.0,19.0,26.0,21.0,20.0,9.0,16.0,4.0,-30.0,240.0
2022-11-27,26,27,213.0,1.0,-110,-110,236,-30,2,2,11346,11346.0,2022-11-27,27.0,133.0,50.0,77.0,76.0,22.0,27.0,81.5,11.0,27.0,40.7,6.0,37.0,43.0,32.0,19.0,10.0,16.0,8.0,30.0,240.0
2022-11-27,21,8,216.0,5.5,-225,190,239,9,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,41,22,242.5,4.5,-175,140,269,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,27,1,220.5,2.5,-140,120,205,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,4,26,228.5,9.5,-450,340,211,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,2,5,225.5,11.5,-600,430,245,35,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,38,7,218.5,5.0,-190,160,188,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,23,25,232.5,5.5,-210,180,206,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,9,14,228.0,11.0,-560,430,242,16,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,40,6,235.0,2.5,-135,115,221,-7,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,30,28,234.5,1.0,-110,-110,239,-5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,17,15,237.5,3.5,-170,145,231,-1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,10,24,225.5,-4.0,155,-180,250,-30,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,8,11,227.5,-1.5,-105,-125,229,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,29,16,211.5,4.5,-180,145,230,-6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,26,1,228.0,-6.5,210,-250,233,-17,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,7,27,209.0,3.5,-165,140,198,28,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,24,21,204.5,-4.5,175,-215,212,-6,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,4,41,223.5,6.5,-355,275,220,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,2,20,245.5,9.5,-690,470,255,13,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,23,38,233.5,7.5,-345,265,234,18,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,25,31,236.5,0.5,-110,-120,230,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,22,19,220.5,-2.5,110,-140,210,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,9,14,236.5,20.5,-4000,1300,220,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,28,6,224.5,8.5,-400,300,245,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,40,16,229.5,9.5,-475,350,237,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,30,15,242.5,4.5,-190,160,251,23,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,17,29,224.0,6.0,-240,200,237,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,10,8,221.5,-8.0,260,-315,256,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,5,41,226.0,-4.0,150,-175,233,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,7,26,212.5,12.5,-810,540,203,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,1,9,224.5,-1.5,105,-135,226,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,2,20,228.5,4.5,-195,160,236,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,4,38,224.5,11.5,-585,420,219,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,21,17,237.5,5.5,-240,195,262,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,31,23,233.5,-7.5,255,-325,216,-18,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,19,27,214.5,5.5,-215,175,226,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,28,14,229.5,11.5,-645,480,243,-1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,40,15,239.5,3.5,-165,140,258,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,11,6,237.0,7.0,-275,230,230,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,24,8,224.5,-1.5,100,-120,221,-21,3,2,11386,11386.0,2022-12-03,24.0,100.0,35.0,77.0,45.5,20.0,28.0,71.4,10.0,31.0,32.3,7.0,38.0,45.0,18.0,17.0,7.0,20.0,1.0,-21.0,240.0
2022-12-03,24,8,224.5,-1.5,100,-120,221,-21,3,2,11386,11386.0,2022-12-03,8.0,121.0,43.0,100.0,71.4,11.0,14.0,78.6,24.0,61.0,39.3,14.0,36.0,50.0,27.0,20.0,7.0,11.0,5.0,21.0,240.0
2022-12-03,16,30,227.5,-4.0,145,-170,219,-27,3,3,11387,11387.0,2022-12-03,16.0,96.0,33.0,93.0,35.5,21.0,26.0,80.8,9.0,33.0,27.3,17.0,33.0,50.0,15.0,23.0,4.0,18.0,3.0,-27.0,240.0
2022-12-03,16,30,227.5,-4.0,145,-170,219,-27,3,3,11387,11387.0,2022-12-03,30.0,123.0,46.0,89.0,80.8,20.0,30.0,66.7,11.0,32.0,34.4,8.0,38.0,46.0,31.0,22.0,7.0,9.0,6.0,27.0,240.0
2022-12-03,5,21,220.0,-2.0,105,-125,201,-9,1,1,11388,11388.0,2022-12-03,5.0,96.0,34.0,87.0,39.1,23.0,26.0,88.5,5.0,24.0,20.8,9.0,35.0,44.0,15.0,19.0,9.0,14.0,4.0,-9.0,240.0
2022-12-03,5,21,220.0,-2.0,105,-125,201,-9,1,1,11388,11388.0,2022-12-03,21.0,105.0,39.0,83.0,88.5,15.0,19.0,78.9,12.0,32.0,37.5,8.0,39.0,47.0,24.0,17.0,5.0,22.0,8.0,9.0,240.0
2022-12-03,38,26,220.5,11.5,-645,480,229,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,22,25,233.0,5.5,-210,180,263,-7,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,11,14,235.5,11.5,-610,460,221,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,40,29,228.0,5.5,-205,175,227,-5,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,23,9,231.0,1.5,-125,105,227,15,2,2,11393,11393.0,2022-12-04,23.0,121.0,41.0,81.0,50.6,28.0,36.0,77.8,11.0,26.0,42.3,6.0,30.0,36.0,29.0,22.0,10.0,11.0,5.0,15.0,240.0
2022-12-04,23,9,231.0,1.5,-125,105,227,15,2,2,11393,11393.0,2022-12-04,9.0,106.0,41.0,81.0,77.8,16.0,24.0,66.7,8.0,31.0,25.8,9.0,34.0,43.0,24.0,22.0,5.0,19.0,5.0,-15.0,240.0
2022-12-04,31,28,231.0,-10.0,390,-490,228,-38,2,2,11394,11394.0,2022-12-04,31.0,95.0,38.0,87.0,43.7,13.0,18.0,72.2,6.0,31.0,19.4,12.0,28.0,40.0,19.0,24.0,5.0,19.0,3.0,-38.0,240.0
2022-12-04,31,28,231.0,-10.0,390,-490,228,-38,2,2,11394,11394.0,2022-12-04,28.0,133.0,49.0,94.0,72.2,16.0,20.0,80.0,19.0,37.0,51.4,14.0,31.0,45.0,38.0,18.0,5.0,11.0,0.0,38.0,240.0
2022-12-04,4,2,230.5,-2.5,115,-135,195,-11,2,2,11395,11395.0,2022-12-04,4.0,92.0,34.0,84.0,40.5,15.0,22.0,68.2,9.0,26.0,34.6,11.0,34.0,45.0,17.0,18.0,6.0,15.0,7.0,-11.0,240.0
2022-12-04,4,2,230.5,-2.5,115,-135,195,-11,2,2,11395,11395.0,2022-12-04,2.0,103.0,35.0,81.0,68.2,18.0,20.0,90.0,15.0,38.0,39.5,8.0,40.0,48.0,18.0,19.0,11.0,17.0,9.0,11.0,240.0
2022-12-04,41,17,233.5,1.5,-130,110,249,-11,2,2,11398,11398.0,2022-12-04,41.0,119.0,49.0,105.0,46.7,11.0,15.0,73.3,10.0,39.0,25.6,11.0,33.0,44.0,24.0,23.0,10.0,10.0,8.0,-11.0,240.0
2022-12-04,41,17,233.5,1.5,-130,110,249,-11,2,2,11398,11398.0,2022-12-04,17.0,130.0,52.0,96.0,73.3,16.0,22.0,72.7,10.0,26.0,38.5,9.0,42.0,51.0,34.0,14.0,5.0,15.0,5.0,11.0,240.0
2022-12-04,30,6,239.5,3.0,-145,125,211,9,1,2,11399,11399.0,2022-12-04,30.0,110.0,40.0,86.0,46.5,17.0,19.0,89.5,13.0,43.0,30.2,5.0,41.0,46.0,30.0,17.0,10.0,19.0,2.0,9.0,240.0
2022-12-04,30,6,239.5,3.0,-145,125,211,9,1,2,11399,11399.0,2022-12-04,6.0,101.0,38.0,86.0,89.5,16.0,19.0,84.2,9.0,25.0,36.0,7.0,32.0,39.0,17.0,16.0,9.0,16.0,5.0,-9.0,240.0
2022-12-04,24,7,222.5,-2.5,120,-140,173,11,1,2,11397,11397.0,2022-12-04,24.0,92.0,35.0,86.0,40.7,17.0,21.0,81.0,5.0,29.0,17.2,14.0,40.0,54.0,17.0,16.0,6.0,21.0,3.0,11.0,240.0
2022-12-04,24,7,222.5,-2.5,120,-140,173,11,1,2,11397,11397.0,2022-12-04,7.0,81.0,29.0,83.0,81.0,15.0,20.0,75.0,8.0,35.0,22.9,8.0,31.0,39.0,17.0,15.0,7.0,19.0,6.0,-11.0,240.0
2022-12-04,10,19,228.5,-6.5,215,-255,234,-10,3,2,11396,11396.0,2022-12-04,10.0,112.0,37.0,84.0,44.0,25.0,30.0,83.3,13.0,35.0,37.1,8.0,31.0,39.0,26.0,24.0,7.0,15.0,7.0,-10.0,240.0
2022-12-04,10,19,228.5,-6.5,215,-255,234,-10,3,2,11396,11396.0,2022-12-04,19.0,122.0,43.0,92.0,83.3,21.0,29.0,72.4,15.0,35.0,42.9,12.0,34.0,46.0,28.0,21.0,9.0,14.0,5.0,10.0,240.0
2022-12-04,29,15,233.0,5.0,-200,170,216,16,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,26,21,226.5,-10.5,420,-540,211,-7,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,5,16,217.5,-6.5,200,-240,236,-2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,38,2,228.5,1.5,-125,105,226,-6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,1,25,237.0,6.5,-240,200,235,-7,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,14,27,222.5,-7.5,280,-340,255,9,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,19,20,218.5,-5.5,180,-210,194,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,8,28,223.0,3.0,-155,135,241,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,11,15,240.5,12.5,-645,480,216,-8,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,7,17,224.5,6.0,-215,175,218,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,20,10,215.5,8.5,-440,330,212,-20,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,9,8,223.5,4.0,-185,150,231,-1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,26,16,216.5,-6.5,220,-260,227,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,24,1,232.5,2.0,-135,115,202,24,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,38,17,229.0,12.0,-750,550,239,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,4,5,223.0,10.0,-500,400,238,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,23,10,229.0,11.0,-540,420,202,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,19,25,233.0,8.5,-330,275,225,21,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,6,41,227.0,5.0,-190,160,226,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,21,30,236.0,6.5,-255,215,239,13,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,22,15,237.0,5.5,-205,175,236,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,40,11,230.5,5.5,-215,185,247,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,28,2,229.5,1.5,-120,100,223,-27,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,20,16,211.0,6.5,-260,220,225,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,31,14,230.0,-2.0,110,-130,227,9,4,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,29,9,227.5,-1.5,100,-120,241,-1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,5,24,223.5,-4.0,150,-175,223,-19,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,15,41,233.0,3.5,-165,140,232,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,26,38,222.5,-8.0,255,-325,222,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,7,30,217.0,3.5,-165,140,201,-11,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,27,17,228.0,5.0,-195,165,255,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,4,1,233.0,7.5,-305,255,236,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,19,10,227.5,11.0,-540,420,217,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,23,28,229.0,-1.0,-105,-115,245,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,40,22,234.5,-1.0,-105,-115,226,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,8,21,224.5,-1.0,-110,-110,211,-1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,20,31,223.0,12.0,-800,575,226,-4,2,2,11436,11436.0,2022-12-10,20.0,111.0,39.0,81.0,48.1,20.0,28.0,71.4,13.0,34.0,38.2,5.0,27.0,32.0,26.0,22.0,5.0,10.0,3.0,-4.0,240.0
2022-12-10,20,31,223.0,12.0,-800,575,226,-4,2,2,11436,11436.0,2022-12-10,31.0,115.0,42.0,78.0,71.4,24.0,31.0,77.4,7.0,21.0,33.3,9.0,37.0,46.0,24.0,21.0,8.0,18.0,4.0,4.0,240.0
2022-12-10,15,4,226.5,8.5,-340,280,269,-3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,41,16,221.5,-2.5,110,-140,221,-7,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,7,25,217.5,5.0,-195,165,212,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,6,8,220.5,5.0,-195,165,259,29,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,11,2,238.0,-2.5,120,-140,230,16,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,9,40,228.5,11.5,-625,470,225,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,29,22,230.0,5.0,-195,165,242,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,23,28,227.5,4.0,-165,140,253,5,2,2,11444,11444.0,2022-12-11,23.0,129.0,50.0,86.0,58.1,21.0,28.0,75.0,8.0,25.0,32.0,7.0,36.0,43.0,31.0,26.0,10.0,17.0,3.0,5.0,240.0
2022-12-11,23,28,227.5,4.0,-165,140,253,5,2,2,11444,11444.0,2022-12-11,28.0,124.0,49.0,105.0,75.0,13.0,17.0,76.5,13.0,38.0,34.2,19.0,23.0,42.0,34.0,24.0,7.0,15.0,5.0,-5.0,240.0
2022-12-11,10,17,233.0,-5.0,180,-210,241,-7,2,2,11445,11445.0,2022-12-11,10.0,117.0,43.0,93.0,46.2,14.0,17.0,82.4,17.0,45.0,37.8,10.0,30.0,40.0,28.0,19.0,9.0,12.0,3.0,-7.0,240.0
2022-12-11,10,17,233.0,-5.0,180,-210,241,-7,2,2,11445,11445.0,2022-12-11,17.0,124.0,46.0,84.0,82.4,21.0,27.0,77.8,11.0,26.0,42.3,6.0,36.0,42.0,31.0,14.0,8.0,11.0,4.0,7.0,240.0
2022-12-11,24,30,226.0,2.5,-140,120,211,13,2,2,11446,11446.0,2022-12-11,24.0,112.0,40.0,89.0,44.9,24.0,27.0,88.9,8.0,35.0,22.9,15.0,40.0,55.0,19.0,22.0,8.0,17.0,4.0,13.0,240.0
2022-12-11,24,30,226.0,2.5,-140,120,211,13,2,2,11446,11446.0,2022-12-11,30.0,99.0,33.0,83.0,88.9,23.0,35.0,65.7,10.0,39.0,25.6,11.0,30.0,41.0,20.0,21.0,7.0,17.0,0.0,-13.0,240.0
2022-12-11,27,5,220.0,10.5,-520,410,244,18,2,2,11448,11448.0,2022-12-11,27.0,131.0,46.0,83.0,55.4,26.0,32.0,81.3,13.0,27.0,48.1,9.0,32.0,41.0,31.0,24.0,6.0,16.0,6.0,18.0,240.0
2022-12-11,27,5,220.0,10.5,-520,410,244,18,2,2,11448,11448.0,2022-12-11,5.0,113.0,38.0,93.0,81.3,26.0,30.0,86.7,11.0,30.0,36.7,15.0,30.0,45.0,21.0,24.0,12.0,16.0,3.0,-18.0,240.0
2022-12-11,26,38,223.5,-7.0,225,-265,210,12,2,2,11447,11447.0,2022-12-11,26.0,111.0,36.0,77.0,46.8,25.0,31.0,80.6,14.0,31.0,45.2,11.0,31.0,42.0,25.0,28.0,3.0,18.0,7.0,12.0,240.0
2022-12-11,26,38,223.5,-7.0,225,-265,210,12,2,2,11447,11447.0,2022-12-11,38.0,99.0,30.0,75.0,80.6,33.0,38.0,86.8,6.0,25.0,24.0,7.0,21.0,28.0,18.0,25.0,9.0,9.0,7.0,-12.0,240.0
2022-12-11,1,6,235.5,3.5,-160,130,245,1,2,1,11449,11449.0,2022-12-11,1.0,123.0,47.0,98.0,48.0,16.0,21.0,76.2,13.0,39.0,33.3,8.0,37.0,45.0,28.0,22.0,3.0,15.0,6.0,1.0,240.0
2022-12-11,1,6,235.5,3.5,-160,130,245,1,2,1,11449,11449.0,2022-12-11,6.0,122.0,48.0,100.0,76.2,19.0,23.0,82.6,7.0,27.0,25.9,13.0,40.0,53.0,28.0,21.0,11.0,19.0,6.0,-1.0,240.0
2022-12-11,14,21,227.0,-10.0,370,-460,189,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,41,4,227.0,-5.5,180,-210,212,-12,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,15,20,228.5,-3.5,135,-155,169,-5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,19,1,220.5,9.5,-450,360,231,25,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,8,25,226.5,9.0,-360,295,235,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,31,7,221.5,-9.5,340,-425,223,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,29,22,230.0,3.5,-170,145,245,21,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,16,2,225.0,-4.0,155,-180,206,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,27,30,229.5,4.0,-180,155,226,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,21,11,232.5,2.5,-140,120,239,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,14,28,224.5,-6.5,215,-255,208,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,40,23,232.0,-2.0,110,-130,221,21,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,17,2,237.0,-4.0,140,-175,240,-4,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,26,1,226.0,-3.0,130,-150,259,11,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,15,11,228.5,-1.5,110,-140,244,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,5,10,230.0,4.5,-190,160,275,-7,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,38,30,232.0,5.0,-200,170,247,-1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,6,24,226.5,3.5,-160,130,248,-8,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,31,29,231.0,-7.5,240,-285,240,-16,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,25,20,222.5,-2.5,125,-145,218,-2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,8,7,217.0,2.5,-140,120,195,-15,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,9,41,224.5,11.5,-625,470,269,13,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,16,22,222.5,6.5,-265,210,187,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,19,21,226.5,3.0,-155,135,243,41,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,14,20,216.5,-3.0,130,-150,219,-3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,40,23,232.5,-1.5,100,-120,261,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,16,28,218.5,-6.5,210,-250,206,-16,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,5,1,239.5,4.5,-165,135,231,-19,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,10,30,238.5,-6.5,205,-245,235,-9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,7,15,222.0,8.0,-330,275,230,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,2,26,225.5,13.0,-975,675,226,-8,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,27,11,221.5,8.5,-350,290,224,12,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,38,4,224.0,-1.5,105,-125,235,-3,2,4,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,6,24,226.0,3.0,-150,130,205,-23,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,25,22,235.0,4.5,-195,165,222,-2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,8,29,226.5,4.0,-175,150,240,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,17,9,236.0,-1.5,110,-130,234,18,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,16,41,219.5,5.0,-195,165,195,9,2,3,11487,11487.0,2022-12-17,16.0,102.0,37.0,86.0,43.0,16.0,26.0,61.5,12.0,29.0,41.4,12.0,37.0,49.0,19.0,16.0,6.0,14.0,5.0,9.0,240.0
2022-12-17,16,41,219.5,5.0,-195,165,195,9,2,3,11487,11487.0,2022-12-17,41.0,93.0,36.0,84.0,61.5,12.0,13.0,92.3,9.0,25.0,36.0,7.0,35.0,42.0,20.0,21.0,10.0,16.0,2.0,-9.0,240.0
2022-12-17,31,20,222.5,-8.5,260,-335,212,-10,3,2,11488,11488.0,2022-12-17,31.0,101.0,33.0,77.0,42.9,25.0,33.0,75.8,10.0,27.0,37.0,7.0,31.0,38.0,29.0,19.0,8.0,17.0,3.0,-10.0,240.0
