Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away
3/3/23,17,22,228.5,-1.5,-110,-120,212,-8,2,3
3/4/23,41,38,222.5,-2.5,120,-140,225,-7,2,2
3/4/23,7,10,221.5,17.5,-5000,1400,204,24,3,3
3/4/23,31,14,230.5,-1,-105,-115,232,-12,2,3
3/4/23,20,1,226.5,2,-125,-105,226,8,1,1
3/4/23,21,27,232.5,4.5,-195,165,263,-3,3,2
3/4/23,30,22,237.5,3.5,-170,145,272,-4,1,1
3/5/23,8,28,234,-2,115,-135,256,-4,3,2
3/5/23,17,11,234.5,-3.5,135,-165,218,8,2,2
3/5/23,6,15,227.5,5.5,-210,180,247,-3,2,3
3/5/23,4,5,230,8.5,-325,270,188,16,2,2
3/5/23,26,29,232,3,-145,125,241,-3,2,2
3/5/23,14,31,232.5,4.5,-210,170,252,32,1,1
3/5/23,25,40,235,6.5,-250,210,248,10,2,2
3/5/23,41,21,233.5,-5.5,190,-235,228,-6,1,1
3/5/23,2,24,225.5,6.5,-265,225,260,-2,2,2
3/5/23,16,19,228,7.5,-280,220,264,6,2,2
3/6/23,10,29,230.5,-4,160,-190,214,-6,2,1
3/6/23,7,2,219,8,-330,275,232,4,2,1
3/6/23,15,27,234.5,-6,200,-240,290,-4,1,2
3/6/23,20,1,227.5,2.5,-135,105,258,2,2,2
3/6/23,9,38,229,6,-245,205,231,5,3,2
3/6/23,30,23,234,4.5,-190,160,231,15,2,3
3/7/23,10,41,222.5,-9.5,380,-520,236,-2,1,2
3/7/23,26,21,228.5,-2.5,-105,-125,257,-11,2,2
3/7/23,22,27,226.5,3,-150,120,211,-23,3,1
3/7/23,24,5,225.5,10,-425,340,217,-7,2,2
3/7/23,14,4,232.5,-5.5,185,-230,214,-22,2,2
3/7/23,25,11,246.5,-3.5,120,-150,265,9,2,2
3/7/23,8,40,235.5,11.5,-750,500,236,4,2,2
3/7/23,17,19,224.5,-1,-105,-115,215,9,2,2
3/8/23,41,1,237.5,-3.5,120,-150,242,-2,1,2
3/8/23,2,29,231.5,9.5,-450,340,208,22,2,2
3/8/23,20,7,215.5,-1.5,-115,-115,204,-4,2,2
3/8/23,23,8,231.5,-1.5,-105,-125,219,7,2,1
3/8/23,9,6,225.5,10.5,-540,390,213,-21,2,3
3/8/23,28,25,230.5,11.5,-825,550,233,31,3,1
3/8/23,16,38,231.5,2.5,-140,110,208,8,3,2
3/9/23,10,5,225.5,-3.5,135,-165,216,-10,2,2
3/9/23,26,40,233.5,4.5,-175,140,255,-7,2,2
3/9/23,15,14,237,10,-490,360,259,9,3,2
3/9/23,19,11,236,-3,130,-150,241,21,2,2
3/9/23,21,4,233.5,9.5,-440,330,231,5,2,2
3/9/23,30,24,241.5,0.5,-125,-105,239,5,3,2
3/10/23,27,29,235.5,8.5,-400,300,239,1,3,2
3/10/23,41,1,237.5,-1.5,-105,-125,221,-7,2,2
3/10/23,31,9,236,-12,550,-825,248,8,5,2
3/10/23,22,4,226.5,4.5,-190,155,247,-1,3,1
3/10/23,20,7,211.5,3.5,-110,-120,234,4,2,2
3/10/23,17,38,224.5,-1.5,-105,-125,234,10,3,2
3/11/23,16,24,227,5.5,-205,175,201,11,3,2
3/11/23,5,40,228.5,1.5,-115,-115,230,-8,2,2
3/11/23,10,15,229.5,-4.5,160,-195,236,-6,2,2
3/11/23,26,20,222.5,-2.5,120,-150,240,12,2,1
3/11/23,1,2,241.5,-3.5,135,-165,259,-9,1,3
3/11/23,14,6,223.5,-6.5,205,-255,230,-8,2,3
3/11/23,19,8,222.5,6.5,-285,225,220,4,2,3
3/11/23,23,25,232.5,1.5,100,-130,206,-14,3,3
3/11/23,11,21,241,3.5,-165,140,241,9,2,2
3/11/23,28,30,240,4,-165,140,247,-9,3,2
3/12/23,9,4,229.5,8.5,-440,330,242,-2,2,2
3/12/23,5,7,220.5,-9.5,380,-520,222,-6,1,2
3/12/23,27,41,228.5,6.5,-285,240,205,19,2,2
3/12/23,23,29,222.5,4.5,-175,140,237,17,1,2
3/12/23,31,25,235.5,-3.5,115,-145,192,-12,2,1
3/12/23,17,24,225.5,2.5,-145,115,220,-4,2,1
3/13/23,10,15,227.5,-3.5,135,-165,214,20,2,2
3/13/23,1,22,241,5.5,-215,175,251,-21,2,3
3/13/23,8,19,218.5,-3.5,125,-155,192,-16,2,2
3/13/23,20,40,226,8.5,-365,300,234,4,2,2
3/13/23,14,2,233,-12.5,600,-850,220,2,2,2
3/13/23,30,21,246.5,-3.5,125,-155,257,-9,2,2
3/13/23,11,28,235.5,4.5,-185,150,235,11,2,2
3/14/23,5,7,219.5,-5.5,190,-235,224,-16,2,2
3/14/23,41,10,221.5,14.5,-1600,850,214,20,2,1
3/14/23,38,9,228.5,-1.5,-110,-120,235,15,4,2
3/14/23,31,26,234.5,-7.5,225,-285,246,18,2,3
3/14/23,23,17,226.5,1.5,-115,-115,231,-15,2,2
3/14/23,25,4,233.5,3.5,-150,120,228,14,2,2
3/14/23,29,24,229,-2.5,115,-145,230,-16,2,2
3/14/23,28,21,230.5,-1.5,-125,-105,220,-12,1,1
3/15/23,7,27,222.5,-3.5,125,-155,227,-9,1,3
3/15/23,20,19,217.5,1.5,-125,-105,257,19,2,2
3/15/23,14,17,234.5,-2.5,105,-135,224,4,2,1
3/15/23,22,2,229.5,-3.5,120,-150,206,-2,2,2
3/15/23,6,30,237.5,-1.5,-105,-125,231,-3,4,2
3/15/23,31,8,227.5,-4.5,145,-180,265,-9,1,2
3/15/23,16,11,237.5,2.5,-125,-105,260,8,4,2
3/16/23,10,9,230,-15,850,-1400,219,-19,2,2
3/16/23,4,30,239.5,4.5,-175,140,197,-5,2,1
3/16/23,38,25,230.5,5.5,-235,190,239,17,2,2
3/16/23,21,15,236,12.5,-750,550,262,-16,2,3
3/16/23,28,26,228.5,7.5,-325,255,229,3,2,2
3/17/23,5,27,230.5,-8.5,310,-410,203,-39,3,2
3/17/23,1,11,250.5,-4.5,145,-180,246,8,4,2
3/17/23,7,41,220.5,5.5,-230,185,211,23,2,3
3/17/23,14,23,228.5,-5.5,190,-235,226,2,2,3
3/17/23,31,19,233.5,-10.5,410,-570,246,-6,2,2
3/17/23,6,22,221.5,1.5,-125,-105,270,8,2,2
3/17/23,29,2,234.5,-7,215,-255,238,-14,3,2
3/17/23,17,8,232.5,4.5,-185,150,221,-1,2,2
3/18/23,24,9,231.5,0.5,-110,-120,226,6,4,2
3/18/23,16,26,232.5,4.5,-190,155,221,-5,3,2
3/18/23,38,22,220.5,9.5,-475,350,229,15,2,1
3/18/23,15,27,229.5,-3.5,140,-175,262,-20,2,1
3/18/23,6,20,217.5,-2.5,100,-130,212,14,1,3
3/18/23,19,11,234.5,-1.5,-115,-115,252,14,1,1
3/18/23,41,30,240.5,-4.5,145,-180,250,-14,1,2
3/18/23,40,2,231.5,-5.5,180,-220,235,1,5,1
3/19/23,25,28,233.5,2.5,-130,100,244,4,3,3
3/19/23,4,9,228.5,-3.5,120,-150,210,-6,3,1
3/19/23,31,1,246.5,-10.5,390,-540,244,8,2,2
3/19/23,10,20,217.5,-9.5,370,-500,212,-12,3,1
3/19/23,14,23,226.5,-5.5,195,-240,224,-10,2,2
3/19/23,21,38,235.5,8.5,-390,295,229,7,3,1
3/19/23,29,16,237,-4.5,155,-190,219,-15,2,1
3/19/23,17,26,227.5,6.5,-255,205,216,6,2,1
3/20/23,27,6,227,8,-325,270,214,-4,2,2
3/20/23,5,15,235,-2.5,115,-135,224,6,3,2
3/20/23,24,22,227.5,8,-345,285,274,-6,2,2
3/20/23,19,8,227.5,4.5,-180,155,220,4,2,3
3/20/23,14,11,234.5,-11.5,500,-675,229,-13,1,2
3/20/23,40,30,239.5,-6.5,230,-290,248,8,2,2
3/21/23,26,41,223.5,1,-115,-105,234,10,2,3
3/21/23,1,10,237,13.5,-900,625,236,22,2,2
3/21/23,4,7,217,-3.5,150,-175,224,-6,2,4
3/21/23,23,31,230.5,14,-975,675,203,35,2,2
3/21/23,30,2,238,-5,170,-200,241,-23,1,3
3/21/23,16,25,238.5,6.5,-260,220,201,-1,2,2
3/22/23,41,9,225.5,-9,300,-365,222,-14,1,3
3/22/23,8,11,236,-3.5,130,-160,252,-2,2,2
3/22/23,20,24,223.5,2.5,-140,110,247,7,3,2
3/22/23,38,15,232,8.5,-365,300,232,-4,3,2
3/22/23,22,1,241.5,4,-150,130,249,1,2,1
3/22/23,19,14,232,12.5,-750,550,255,5,2,2
3/22/23,6,27,220,-1.5,105,-125,207,-25,2,2
3/22/23,21,31,237,19.5,-2400,1200,224,36,3,1
3/22/23,40,29,235,5,-205,175,242,-12,2,3
3/22/23,17,28,227.5,2.5,-130,100,233,11,3,3
3/23/23,26,24,226,-2.5,130,-150,217,5,2,1
3/23/23,4,7,219.5,-3,120,-140,230,-2,2,2
3/23/23,23,5,226.5,9,-435,350,211,19,2,3
3/23/23,16,25,230,5,-195,165,232,22,2,2
3/24/23,41,31,229,8.5,-365,300,260,12,2,2
3/24/23,2,15,236,11,-560,430,215,25,3,2
3/24/23,38,10,223,13,-850,600,215,21,2,3
3/24/23,19,14,234.5,12.5,-750,550,265,37,2,2
3/24/23,8,5,229,15.5,-1150,750,226,-8,2,1
3/24/23,40,21,233.5,-9.5,350,-435,260,-28,2,2
3/24/23,29,6,219.5,-7.5,235,-280,220,-28,2,2
3/24/23,30,28,239,5,-200,170,262,8,3,2
3/24/23,11,27,233,4.5,-190,160,232,8,2,2
3/24/23,17,25,230.5,3.5,-155,135,227,5,2,1
3/25/23,1,15,249.5,10.5,-460,370,273,13,3,1
3/25/23,20,4,221.5,6,-225,190,229,-29,3,2
3/25/23,9,21,237,3.5,-165,140,235,23,3,1
3/25/23,30,40,234,10,-450,360,234,8,1,1
3/25/23,28,27,225,1,-115,-105,230,20,1,1
3/25/23,16,23,224.5,4.5,-195,165,241,-21,2,2
3/26/23,5,8,232,-12,510,-700,214,6,2,2
3/26/23,17,6,224,5,-205,175,226,-10,2,2
3/26/23,2,31,232,16.5,-1500,900,230,44,2,2
3/26/23,7,14,228.5,14,-1050,700,199,17,3,2
3/26/23,38,41,220.5,10,-450,360,218,10,2,2
3/26/23,26,4,226,1,-115,-105,225,13,3,1
3/26/23,1,19,248,-1,-105,-115,242,-4,1,2
3/26/23,29,25,230.5,-9.5,370,-500,230,-6,2,2
3/26/23,11,22,241.5,5,-205,175,195,-3,2,4
3/27/23,10,21,226,-11.5,490,-660,243,-9,3,2
3/27/23,15,8,237.5,-7.5,255,-305,231,-23,2,1
3/27/23,24,14,229.5,13.5,-800,575,252,22,4,1
3/27/23,40,28,234.5,-4,160,-190,220,-14,2,2
3/27/23,9,27,227,9.5,-425,340,227,5,2,2
3/27/23,30,22,240,4.5,-215,185,234,-4,2,1
3/27/23,29,23,226.5,-12,510,-700,214,-34,1,2
3/27/23,16,6,219.5,4.5,-180,155,236,12,2,1
3/28/23,41,2,222.5,-11,440,-580,241,19,2,2
3/28/23,38,20,218.5,4.5,-185,150,198,14,2,3
3/28/23,1,7,239.5,3,-150,130,238,2,2,2
3/28/23,19,26,229,6,-240,200,221,5,2,2
3/28/23,25,5,226.5,10,-435,350,271,-3,2,2
3/28/23,11,23,235.5,10.5,-570,410,229,11,2,1
3/29/23,15,21,237,-12.5,550,-750,285,-13,2,2
3/29/23,4,14,230.5,10.5,-580,440,237,9,3,2
3/29/23,24,20,226,5.5,-225,190,193,9,2,1
3/29/23,27,8,233,5.5,-225,190,224,8,2,2
3/29/23,31,40,234.5,-2,105,-125,245,-11,3,2
3/29/23,19,16,231,2,-130,110,273,-9,1,2
3/29/23,25,10,228.5,9,-410,330,213,1,1,2
3/29/23,6,17,228.5,-3.5,150,-175,231,-11,2,3
3/29/23,29,30,235,-15,750,-1150,200,-40,2,2
3/29/23,28,22,233,6,-230,185,207,7,2,2
3/30/23,21,2,238,2,-130,100,239,-41,1,2
3/30/23,9,23,224.5,1.5,-130,100,195,-19,3,2
3/31/23,27,38,223,4,-170,145,227,7,2,3
3/31/23,41,26,225.5,-4,150,-175,225,-7,3,3
3/31/23,5,6,223.5,-11.5,470,-625,212,-30,3,2
3/31/23,15,25,243,-5.5,175,-205,238,4,2,2
3/31/23,4,1,236.5,-3.5,125,-155,231,17,2,3
3/31/23,7,24,220,3.5,-165,140,246,-14,3,2
3/31/23,2,40,233,13,-850,600,236,8,1,2
3/31/23,19,16,237,5.5,-215,185,202,14,2,2
3/31/23,22,17,231,-2,105,-125,234,-12,2,2
3/31/23,14,10,229.5,6.5,-230,195,236,6,2,2
3/31/23,29,30,230,-14.5,700,-1050,252,-24,2,2
3/31/23,11,31,241.5,18.5,-2100,1100,245,15,3,2
3/31/23,28,9,223.5,13.5,-850,600,193,7,2,1
4/1/23,20,8,224.5,-2.5,120,-140,251,7,3,3
4/1/23,23,16,227.5,4,-175,150,236,8,2,1
4/2/23,5,38,219,-15.5,950,-1650,236,-20,2,2
4/2/23,22,29,223,19,-2100,1100,212,-2,2,2
4/2/23,6,19,228.5,1,-110,-110,235,21,2,2
4/2/23,4,40,230,7.5,-295,245,221,1,2,2
4/2/23,24,41,222,11.5,-580,440,227,9,2,2
4/2/23,30,31,243,16,-1650,950,276,-8,2,2
4/2/23,26,10,226,11,-580,440,230,26,2,2
4/2/23,1,8,245,3,-150,130,262,2,2,1
4/2/23,14,17,235,-11.5,490,-660,243,-25,2,2
4/2/23,25,28,237,-5,180,-210,246,-10,2,2
4/2/23,21,27,236,5,-200,170,221,13,3,2
4/2/23,7,15,231,13,-800,575,220,10,2,2
4/2/23,9,11,231.5,-4,140,-165,222,2,2,2
4/4/23,10,20,216,-14,700,-1050,223,-13,2,3
4/4/23,41,21,231,-14,700,-1050,268,-12,2,2
4/4/23,26,7,222.5,-3.5,135,-155,230,-4,2,2
4/4/23,5,38,223,-15.5,900,-1500,220,-20,2,2
4/4/23,4,22,225,-3,130,-150,209,-5,2,2
4/4/23,19,29,229,18.5,-2100,1100,228,10,2,2
4/4/23,14,9,232.5,-11.5,460,-610,227,21,2,2
4/4/23,27,2,227,4,-165,140,204,2,2,4
4/4/23,23,30,235,4.5,-180,155,224,-18,3,2
4/4/23,6,1,227.5,5.5,-230,195,228,-18,2,2
4/4/23,40,17,234.5,-11,460,-610,268,-2,2,2
4/4/23,28,31,235.5,19.5,-2100,1100,209,21,2,2
4/4/23,11,25,241,7.5,-305,255,261,11,2,2
4/5/23,10,4,217.5,-11,440,-580,231,-15,1,1
4/5/23,15,24,229.5,-5,165,-195,267,-9,3,3
4/5/23,1,41,233.5,12.5,-950,600,250,18,1,1
4/5/23,2,38,222.5,-1.5,100,-120,190,4,1,1
4/5/23,21,6,225.5,6.5,-230,185,197,13,1,1
4/5/23,23,19,226,6.5,-265,225,269,7,1,1
4/5/23,8,30,243,6,-225,190,242,4,3,1
4/5/23,16,17,231,-2,100,-120,243,7,4,1
4/6/23,26,7,213.5,5,-190,155,212,-24,2,2
4/6/23,27,20,219.5,1.5,-115,-115,230,-28,2,2
4/6/23,31,29,228.5,5.5,-215,185,256,2,2,2
4/6/23,40,25,240,-7,240,-285,212,-16,2,2
4/6/23,28,9,222,13.5,-900,625,234,4,2,2
4/7/23,5,14,230.5,-5.5,180,-210,221,-3,3,3
4/7/23,41,20,218.5,-3.5,130,-160,222,6,2,1
4/7/23,15,10,233.5,6.5,-250,210,237,-7,2,2
4/7/23,2,38,223.5,-1.5,110,-130,223,19,2,2
4/7/23,4,26,221.5,9,-425,340,185,17,2,1
4/7/23,1,27,237.5,11.5,-760,510,267,-5,2,1
4/7/23,21,19,231,-9,320,-425,251,-23,2,2
4/7/23,23,24,223,7.5,-320,265,218,8,2,2
4/7/23,8,6,216,2,-125,105,227,-3,2,2
4/7/23,30,11,234,-11,440,-580,216,-22,2,3
4/7/23,17,28,225.5,13,-950,650,228,14,2,1
4/8/23,40,9,229,-9.5,340,-425,232,4,2,2
4/8/23,16,29,230.5,18,-2100,1100,261,11,3,2
4/8/23,31,22,234,-15.5,900,-1500,282,-20,2,4
4/9/23,38,21,221,3.5,-165,140,226,16,2,2
4/9/23,2,1,223,4.5,-180,155,234,6,2,2
4/9/23,4,27,219,1,-120,100,239,-29,2,2
4/9/23,24,15,231,9.5,-475,380,277,-5,2,2
4/9/23,41,14,231,-4,145,-170,223,-5,2,2
4/9/23,7,5,216,6.5,-250,210,201,-11,3,2
4/9/23,20,26,218,5,-200,170,233,13,2,2
4/9/23,6,10,220.5,8,-320,265,184,22,2,2
4/9/23,8,31,232.5,4,-170,145,255,-21,2,1
4/9/23,25,19,228.5,2.5,-135,115,215,15,3,2
4/9/23,9,30,230,-5.5,185,-215,204,14,1,2
4/9/23,17,40,235,17,-1800,1000,245,11,2,1
4/9/23,29,11,234.5,-17.5,950,-1650,258,-56,1,2
4/9/23,28,16,225,-9.5,360,-450,233,-5,2,1
4/9/23,22,23,227,3,-155,135,221,5,1,2
4/11/23,20,1,226.5,6.5,-250,200,221,-11,2,2
4/11/23,17,22,233.5,8,-365,300,210,6,2,2
4/12/23,38,6,212.5,6,-270,215,214,-4,3,3
4/12/23,23,25,226.5,5,-210,180,241,-5,3,3
4/14/23,20,6,208.5,5,-200,170,193,11,3,2
4/14/23,22,25,228.5,6,-240,200,215,25,3,2
4/15/23,27,4,214,8.5,-425,320,222,20,6,6
4/15/23,2,1,231.5,10,-475,380,211,13,6,4
4/15/23,7,24,216.5,5,-205,175,198,-4,6,6
4/15/23,30,11,237.5,1,-115,-105,249,3,6,6
4/16/23,19,17,228,5,-205,175,240,-16,7,5
4/16/23,21,20,221,9,-460,370,247,-13,7,2
4/16/23,28,16,225.5,7.5,-315,260,225,-5,7,7
4/16/23,9,22,225,8.5,-350,290,189,29,7,2
4/17/23,27,4,211.5,10,-500,400,180,12,2,2
4/17/23,30,11,238.5,-2,115,-135,220,8,2,2
4/18/23,2,1,230.5,10.5,-520,410,225,13,3,3
4/18/23,7,24,214,5.5,-230,195,197,17,3,3
4/18/23,28,16,227.5,8,-350,290,232,14,2,2
4/19/23,19,17,223.5,-1,-105,-115,196,10,3,3
4/19/23,21,20,216.5,5.5,-230,185,260,16,3,3
4/19/23,9,22,222,8,-350,290,235,9,3,3
4/20/23,4,27,209.5,-4.5,170,-200,199,-5,3,3
4/20/23,11,30,241,6,-250,210,211,17,3,3
4/20/23,16,28,225,-7.5,270,-325,253,-5,2,2
4/21/23,1,2,228.5,-5.5,185,-215,252,8,3,3
4/21/23,24,7,211.5,2,-135,115,178,20,3,3
4/21/23,22,9,222.5,-1.5,105,-125,231,-9,2,2
4/22/23,4,27,210,-2,110,-130,184,-8,2,2
4/22/23,16,28,227.5,-7.5,260,-315,212,-12,2,2
4/22/23,20,21,216,-2,110,-130,220,22,3,3
4/22/23,17,19,222.5,4,-190,160,212,10,3,3
4/23/23,24,7,204,2,-130,110,195,9,2,2
4/23/23,11,30,235.5,7.5,-325,270,251,1,3,3
4/23/23,1,2,231,-7.5,250,-300,250,-8,2,2
4/23/23,22,9,222.5,-4.5,155,-180,222,6,2,2
4/24/23,20,21,217.5,-7.5,265,-320,233,5,2,2
4/24/23,17,19,223.5,4.5,-195,165,228,6,2,2
4/25/23,2,1,230.5,13,-900,625,236,-2,2,2
4/25/23,9,22,220,10,-490,390,221,3,2,2
4/25/23,28,16,225,12.5,-800,575,266,6,3,3
4/26/23,7,24,202,5.5,-215,185,201,-11,3,3
4/26/23,19,17,222.5,4.5,-180,155,215,17,2,2
4/26/23,21,20,217.5,12.5,-810,540,254,-2,2,2
4/26/23,30,11,234,-2,110,-130,239,-7,3,3
4/27/23,1,2,232.5,-9.5,350,-475,248,-8,2,2
4/28/23,11,30,236.5,7,-280,235,217,-19,2,2
4/28/23,17,19,220,5,-205,175,210,40,2,2
4/29/23,9,28,231.5,3.5,-155,125,232,18,4,4
4/30/23,24,20,210,4,-175,150,209,-7,4,4
4/30/23,30,11,229.5,1.5,-120,100,220,-20,2,2
5/1/23,2,27,215,10.5,-540,420,234,-4,4,9
5/1/23,9,28,229,4,-170,145,184,10,2,2
5/2/23,24,20,207.5,10,-500,400,216,6,2,2
5/2/23,11,17,228.5,5.5,-215,175,229,-5,2,4
5/3/23,2,27,214.5,9.5,-475,350,208,34,2,2
5/4/23,11,17,225.5,7.5,-315,245,227,27,2,2
5/5/23,27,2,214,-2.5,120,-140,216,-12,2,2
5/5/23,28,9,225,4,-180,155,235,7,4,4
5/6/23,20,24,207.5,4,-165,140,191,19,4,4
5/6/23,17,11,229,3.5,-165,140,224,30,2,2
5/7/23,27,2,214,0,-110,-110,231,1,2,2
5/7/23,28,9,226,1,-115,-105,253,5,2,2
5/8/23,20,24,210,4.5,-175,150,210,8,2,2
5/8/23,17,11,228,2,-130,110,205,3,2,2
5/9/23,2,27,213.5,8,-340,280,218,-12,2,2
5/9/23,9,28,227.5,6.5,-260,220,220,16,2,2
5/10/23,24,20,209.5,3.5,-155,135,215,9,2,2
5/10/23,11,17,223.5,8,-305,255,227,15,2,2
5/11/23,27,2,211.5,-2.5,120,-140,181,-9,2,2
5/11/23,28,9,226,1.5,-120,100,225,-25,2,2
5/12/23,20,24,202.5,5.5,-210,170,188,4,2,2
5/12/23,17,11,218.5,3.5,-160,130,223,21,2,2
5/14/23,2,27,207.5,6.5,-265,210,200,24,3,3
5/16/23,9,17,236.5,13.5,-1300,750,258,6,5,4
5/17/23,2,20,211.5,8.5,-380,310,239,-7,3,5
5/18/23,9,17,225.5,5.5,-210,180,211,5,2,2
5/19/23,2,20,211.5,10.5,-570,410,216,-6,2,2
5/20/23,17,9,223,5.5,-230,195,227,-11,2,2
5/21/23,20,2,217.5,1.5,-120,-110,230,26,2,2
5/22/23,17,9,225.5,3.5,-150,130,224,-2,2,2
5/23/23,20,2,215.5,-2.5,105,-135,215,-17,2,2
5/25/23,2,20,212.5,18.5,-20000,2500,207,13,2,2
5/27/23,20,2,212.5,-4.5,140,-175,207,-1,2,2
5/29/23,2,20,204,7.5,-280,235,187,-19,2,2
6/1/23,9,20,219,8.5,-360,295,197,11,10,3
6/4/23,9,20,216.5,8,-340,280,219,-3,3,3
6/7/23,20,9,213,-3.5,140,-165,203,-15,3,3
6/9/23,20,9,211.5,-3,125,-145,203,-13,2,2
6/12/23,9,20,210,8,-340,280,183,5,3,3
